No	Image	Label
42299	g06-018l-05-00.png	and
42300	g06-018l-05-01.png	damp
42301	g06-018l-05-02.png	,
42302	g06-018l-05-03.png	but
42303	g06-018l-05-04.png	the
42304	g06-018l-05-05.png	temperature
42305	g06-018l-05-06.png	is
42306	g06-018l-05-07.png	high
42307	g06-018l-05-08.png	&
42308	g06-018l-05-09.png	I
42309	g06-018l-05-10.png	have
42310	g06-018l-05-11.png	not
42311	g06-018l-05-12.png	yet
42312	g06-018m-00-00.png	When
42313	g06-018m-00-01.png	the
42314	g06-018m-00-02.png	sailing
42315	g06-018m-00-03.png	season
42316	g06-018m-00-04.png	was
42317	g06-018m-00-05.png	past
42318	g06-018m-00-06.png	,
42319	g06-018m-00-07.png	he
42320	g06-018m-00-08.png	sent
42321	g06-018m-00-09.png	Pearl
42322	g06-018m-01-00.png	back
42323	g06-018m-01-01.png	to
42324	g06-018m-01-02.png	England
42325	g06-018m-01-03.png	,
42326	g06-018m-01-04.png	and
42327	g06-018m-01-05.png	returned
42328	g06-018m-01-06.png	to
42329	g06-018m-01-07.png	Rome
42330	g06-018m-01-08.png	for
42331	g06-018m-01-09.png	the
42332	g06-018m-02-00.png	winter
42333	g06-018m-02-01.png	.
42334	g06-018m-02-02.png	In
42335	g06-018m-02-03.png	late
42336	g06-018m-02-04.png	November
42337	g06-018m-02-05.png	,
42338	g06-018m-02-06.png	he
42339	g06-018m-02-07.png	was
42340	g06-018m-02-08.png	'
42341	g06-018m-02-09.png	suffering
42342	g06-018m-02-10.png	as
42343	g06-018m-03-00.png	usual
42344	g06-018m-03-01.png	'
42345	g06-018m-03-02.png	,
42346	g06-018m-03-03.png	but
42347	g06-018m-03-04.png	hoped
42348	g06-018m-03-05.png	,
42349	g06-018m-03-06.png	he
42350	g06-018m-03-07.png	told
42351	g06-018m-03-08.png	Arthur
42352	g06-018m-03-09.png	,
42353	g06-018m-03-10.png	'
42354	g06-018m-03-11.png	to
42355	g06-018m-03-12.png	find
42356	g06-018m-03-13.png	this
42357	g06-018m-04-00.png	place
42358	g06-018m-04-01.png	agree
42359	g06-018m-04-02.png	with
42360	g06-018m-04-03.png	me
42361	g06-018m-04-04.png	better
42362	g06-018m-04-05.png	than
42363	g06-018m-04-06.png	Naples
42364	g06-018m-04-07.png	.
42365	g06-018m-04-08.png	The
42366	g06-018m-04-09.png	journey
42367	g06-018m-05-00.png	has
42368	g06-018m-05-01.png	been
42369	g06-018m-05-02.png	against
42370	g06-018m-05-03.png	me
42371	g06-018m-05-04.png	,
42372	g06-018m-05-05.png	as
42373	g06-018m-05-06.png	there
42374	g06-018m-05-07.png	has
42375	g06-018m-05-08.png	been
42376	g06-018m-05-09.png	much
42377	g06-018m-06-00.png	rain
42378	g06-018m-06-01.png	and
42379	g06-018m-06-02.png	damp
42380	g06-018m-06-03.png	,
42381	g06-018m-06-04.png	but
42382	g06-018m-06-05.png	the
42383	g06-018m-06-06.png	temperature
42384	g06-018m-06-07.png	is
42385	g06-018m-06-08.png	high
42386	g06-018m-07-00.png	&
42387	g06-018m-07-01.png	I
42388	g06-018m-07-02.png	have
42389	g06-018m-07-03.png	not
42390	g06-018m-07-04.png	yet
42391	g06-018m-07-05.png	thought
42392	g06-018m-07-06.png	of
42393	g06-018m-07-07.png	a
42394	g06-018m-07-08.png	fire
42395	g06-018m-07-09.png	...
42396	g06-018m-07-10.png	.
42397	g06-026a-00-00.png	A
42398	g06-026a-00-01.png	pleasant
42399	g06-026a-00-02.png	life
42400	g06-026a-00-03.png	truly
42401	g06-026a-00-04.png	!
42402	g06-026a-00-05.png	...
42403	g06-026a-00-06.png	It
42404	g06-026a-00-07.png	so
42405	g06-026a-00-08.png	happens
42406	g06-026a-00-09.png	that
42407	g06-026a-00-10.png	I
42408	g06-026a-01-00.png	have
42409	g06-026a-01-01.png	an
42410	g06-026a-01-02.png	Italian
42411	g06-026a-01-03.png	who
42412	g06-026a-01-04.png	is
42413	g06-026a-01-05.png	perhaps
42414	g06-026a-01-06.png	the
42415	g06-026a-01-07.png	best
42416	g06-026a-01-08.png	Valet
42417	g06-026a-02-00.png	de
42418	g06-026a-02-01.png	Chambre
42419	g06-026a-02-02.png	that
42420	g06-026a-02-03.png	ever
42421	g06-026a-02-04.png	was
42422	g06-026a-02-05.png	.
42423	g06-026a-02-06.png	But
42424	g06-026a-02-07.png	he
42425	g06-026a-02-08.png	has
42426	g06-026a-02-09.png	not
42427	g06-026a-03-00.png	one
42428	g06-026a-03-01.png	word
42429	g06-026a-03-02.png	of
42430	g06-026a-03-03.png	English
42431	g06-026a-03-04.png	.
42432	g06-026a-03-05.png	'
42433	g06-026a-03-06.png	While
42434	g06-026a-03-07.png	he
42435	g06-026a-03-08.png	was
42436	g06-026a-03-09.png	writing
42437	g06-026a-04-00.png	this
42438	g06-026a-04-01.png	letter
42439	g06-026a-04-02.png	he
42440	g06-026a-04-03.png	heard
42441	g06-026a-04-04.png	of
42442	g06-026a-04-05.png	the
42443	g06-026a-04-06.png	fall
42444	g06-026a-04-07.png	of
42445	g06-026a-04-08.png	the
42446	g06-026a-04-09.png	Whigs
42447	g06-026a-04-10.png	,
42448	g06-026a-04-11.png	and
42449	g06-026a-04-12.png	the
42450	g06-026a-05-00.png	temporary
42451	g06-026a-05-01.png	assumption
42452	g06-026a-05-02.png	of
42453	g06-026a-05-03.png	the
42454	g06-026a-05-04.png	government
42455	g06-026a-05-05.png	by
42456	g06-026b-00-00.png	A
42457	g06-026b-00-01.png	pleasant
42458	g06-026b-00-02.png	life
42459	g06-026b-00-03.png	truly
42460	g06-026b-00-04.png	!
42461	g06-026b-00-05.png	...
42462	g06-026b-00-06.png	It
42463	g06-026b-00-07.png	so
42464	g06-026b-00-08.png	happens
42465	g06-026b-01-00.png	that
42466	g06-026b-01-01.png	I
42467	g06-026b-01-02.png	have
42468	g06-026b-01-03.png	an
42469	g06-026b-01-04.png	Italian
42470	g06-026b-01-05.png	who
42471	g06-026b-01-06.png	is
42472	g06-026b-01-07.png	perhaps
42473	g06-026b-02-00.png	the
42474	g06-026b-02-01.png	best
42475	g06-026b-02-02.png	Valet
42476	g06-026b-02-03.png	de
42477	g06-026b-02-04.png	Chambre
42478	g06-026b-02-05.png	that
42479	g06-026b-03-00.png	ever
42480	g06-026b-03-01.png	was
42481	g06-026b-03-02.png	.
42482	g06-026b-03-03.png	But
42483	g06-026b-03-04.png	he
42484	g06-026b-03-05.png	has
42485	g06-026b-03-06.png	not
42486	g06-026b-03-07.png	one
42487	g06-026b-03-08.png	word
42488	g06-026b-04-00.png	of
42489	g06-026b-04-01.png	English
42490	g06-026b-04-02.png	.
42491	g06-026b-04-03.png	'
42492	g06-026b-04-04.png	While
42493	g06-026b-04-05.png	he
42494	g06-026b-04-06.png	was
42495	g06-026b-04-07.png	writing
42496	g06-026b-05-00.png	this
42497	g06-026b-05-01.png	letter
42498	g06-026b-05-02.png	he
42499	g06-026b-05-03.png	heard
42500	g06-026b-05-04.png	of
42501	g06-026b-05-05.png	the
42502	g06-026b-05-06.png	fall
42503	g06-026b-05-07.png	of
42504	g06-026b-06-00.png	the
42505	g06-026b-06-01.png	Whigs
42506	g06-026b-06-02.png	,
42507	g06-026b-06-03.png	and
42508	g06-026b-06-04.png	the
42509	g06-026b-06-05.png	temporary
42510	g06-026b-07-00.png	assumption
42511	g06-026b-07-01.png	of
42512	g06-026b-07-02.png	the
42513	g06-026b-07-03.png	government
42514	g06-026b-07-04.png	by
42515	g06-026b-08-00.png	the
42516	g06-026b-08-01.png	Duke
42517	g06-026b-08-02.png	of
42518	g06-026b-08-03.png	Wellington
42519	g06-026b-08-04.png	.
42520	g06-026c-00-00.png	A
42521	g06-026c-00-01.png	pleasant
42522	g06-026c-00-02.png	life
42523	g06-026c-00-03.png	truly
42524	g06-026c-00-04.png	!
42525	g06-026c-00-05.png	...
42526	g06-026c-00-06.png	It
42527	g06-026c-00-07.png	so
42528	g06-026c-00-08.png	happens
42529	g06-026c-00-09.png	that
42530	g06-026c-00-10.png	I
42531	g06-026c-00-11.png	have
42532	g06-026c-00-12.png	an
42533	g06-026c-01-00.png	Italian
42534	g06-026c-01-01.png	who
42535	g06-026c-01-02.png	is
42536	g06-026c-01-03.png	perhaps
42537	g06-026c-01-04.png	the
42538	g06-026c-01-05.png	best
42539	g06-026c-01-06.png	Valet
42540	g06-026c-01-07.png	de
42541	g06-026c-01-08.png	Chambre
42542	g06-026c-01-09.png	that
42543	g06-026c-02-00.png	ever
42544	g06-026c-02-01.png	was
42545	g06-026c-02-02.png	.
42546	g06-026c-02-03.png	But
42547	g06-026c-02-04.png	he
42548	g06-026c-02-05.png	has
42549	g06-026c-02-06.png	not
42550	g06-026c-02-07.png	one
42551	g06-026c-02-08.png	word
42552	g06-026c-02-09.png	of
42553	g06-026c-02-10.png	English
42554	g06-026c-02-11.png	.
42555	g06-026c-02-12.png	'
42556	g06-026c-03-00.png	While
42557	g06-026c-03-01.png	he
42558	g06-026c-03-02.png	was
42559	g06-026c-03-03.png	writing
42560	g06-026c-03-04.png	this
42561	g06-026c-03-05.png	letter
42562	g06-026c-03-06.png	he
42563	g06-026c-03-07.png	heard
42564	g06-026c-03-08.png	of
42565	g06-026c-03-09.png	the
42566	g06-026c-03-10.png	fall
42567	g06-026c-04-00.png	of
42568	g06-026c-04-01.png	the
42569	g06-026c-04-02.png	Whigs
42570	g06-026c-04-03.png	,
42571	g06-026c-04-04.png	and
42572	g06-026c-04-05.png	the
42573	g06-026c-04-06.png	temporary
42574	g06-026c-04-07.png	assumption
42575	g06-026c-04-08.png	of
42576	g06-026c-05-00.png	the
42577	g06-026c-05-01.png	government
42578	g06-026c-05-02.png	by
42579	g06-026c-05-03.png	the
42580	g06-026c-05-04.png	Duke
42581	g06-026c-05-05.png	of
42582	g06-026c-05-06.png	Wellington
42583	g06-026c-05-07.png	.
42584	g06-026d-00-00.png	A
42585	g06-026d-00-01.png	pleasant
42586	g06-026d-00-02.png	life
42587	g06-026d-00-03.png	#
42588	g06-026d-00-04.png	truly
42589	g06-026d-00-05.png	!
42590	g06-026d-00-06.png	...
42591	g06-026d-00-07.png	It
42592	g06-026d-00-08.png	so
42593	g06-026d-00-09.png	happens
42594	g06-026d-00-10.png	that
42595	g06-026d-00-11.png	I
42596	g06-026d-00-12.png	have
42597	g06-026d-01-00.png	an
42598	g06-026d-01-01.png	Italian
42599	g06-026d-01-02.png	who
42600	g06-026d-01-03.png	is
42601	g06-026d-01-04.png	perhaps
42602	g06-026d-01-05.png	the
42603	g06-026d-01-06.png	best
42604	g06-026d-01-07.png	Valet
42605	g06-026d-01-08.png	de
42606	g06-026d-01-09.png	Chambre
42607	g06-026d-01-10.png	that
42608	g06-026d-02-00.png	ever
42609	g06-026d-02-01.png	was
42610	g06-026d-02-02.png	.
42611	g06-026d-02-03.png	But
42612	g06-026d-02-04.png	he
42613	g06-026d-02-05.png	has
42614	g06-026d-02-06.png	not
42615	g06-026d-02-07.png	one
42616	g06-026d-02-08.png	word
42617	g06-026d-02-09.png	of
42618	g06-026d-02-10.png	English
42619	g06-026d-02-11.png	.
42620	g06-026d-02-12.png	'
42621	g06-026d-03-00.png	While
42622	g06-026d-03-01.png	he
42623	g06-026d-03-02.png	was
42624	g06-026d-03-03.png	writing
42625	g06-026d-03-04.png	this
42626	g06-026d-03-05.png	letter
42627	g06-026d-03-06.png	he
42628	g06-026d-03-07.png	heard
42629	g06-026d-03-08.png	of
42630	g06-026d-03-09.png	the
42631	g06-026d-03-10.png	fall
42632	g06-026d-03-11.png	of
42633	g06-026d-04-00.png	the
42634	g06-026d-04-01.png	Whigs
42635	g06-026d-04-02.png	,
42636	g06-026d-04-03.png	and
42637	g06-026d-04-04.png	the
42638	g06-026d-04-05.png	temporary
42639	g06-026d-04-06.png	assumption
42640	g06-026d-04-07.png	of
42641	g06-026d-04-08.png	the
42642	g06-026d-04-09.png	govern-
42643	g06-026d-05-00.png	ment
42644	g06-026d-05-01.png	by
42645	g06-026d-05-02.png	the
42646	g06-026d-05-03.png	Duke
42647	g06-026d-05-04.png	of
42648	g06-026d-05-05.png	Wellington
42649	g06-026d-05-06.png	.
42650	g06-026e-00-00.png	A
42651	g06-026e-00-01.png	pleasant
42652	g06-026e-00-02.png	life
42653	g06-026e-00-03.png	truly
42654	g06-026e-00-04.png	!
42655	g06-026e-00-05.png	...
42656	g06-026e-00-06.png	It
42657	g06-026e-00-07.png	so
42658	g06-026e-00-08.png	happens
42659	g06-026e-00-09.png	that
42660	g06-026e-00-10.png	I
42661	g06-026e-00-11.png	have
42662	g06-026e-00-12.png	an
42663	g06-026e-00-13.png	Italian
42664	g06-026e-01-00.png	who
42665	g06-026e-01-01.png	is
42666	g06-026e-01-02.png	perhaps
42667	g06-026e-01-03.png	the
42668	g06-026e-01-04.png	best
42669	g06-026e-01-05.png	Valet
42670	g06-026e-01-06.png	de
42671	g06-026e-01-07.png	Chambre
42672	g06-026e-01-08.png	that
42673	g06-026e-01-09.png	ever
42674	g06-026e-01-10.png	was
42675	g06-026e-01-11.png	.
42676	g06-026e-02-00.png	But
42677	g06-026e-02-01.png	he
42678	g06-026e-02-02.png	has
42679	g06-026e-02-03.png	not
42680	g06-026e-02-04.png	one
42681	g06-026e-02-05.png	word
42682	g06-026e-02-06.png	of
42683	g06-026e-02-07.png	English
42684	g06-026e-02-08.png	.
42685	g06-026e-02-09.png	'
42686	g06-026e-02-10.png	While
42687	g06-026e-02-11.png	he
42688	g06-026e-02-12.png	was
42689	g06-026e-03-00.png	writing
42690	g06-026e-03-01.png	this
42691	g06-026e-03-02.png	letter
42692	g06-026e-03-03.png	he
42693	g06-026e-03-04.png	heard
42694	g06-026e-03-05.png	of
42695	g06-026e-03-06.png	the
42696	g06-026e-03-07.png	fall
42697	g06-026e-03-08.png	of
42698	g06-026e-03-09.png	the
42699	g06-026e-03-10.png	Whigs
42700	g06-026e-03-11.png	,
42701	g06-026e-03-12.png	and
42702	g06-026e-04-00.png	the
42703	g06-026e-04-01.png	temporary
42704	g06-026e-04-02.png	assumption
42705	g06-026e-04-03.png	of
42706	g06-026e-04-04.png	the
42707	g06-026e-04-05.png	government
42708	g06-026e-04-06.png	by
42709	g06-026e-04-07.png	the
42710	g06-026f-00-00.png	A
42711	g06-026f-00-01.png	pleasant
42712	g06-026f-00-02.png	life
42713	g06-026f-00-03.png	truly
42714	g06-026f-00-04.png	!
42715	g06-026f-00-05.png	...
42716	g06-026f-00-06.png	It
42717	g06-026f-00-07.png	so
42718	g06-026f-00-08.png	happens
42719	g06-026f-00-09.png	that
42720	g06-026f-00-10.png	I
42721	g06-026f-00-11.png	have
42722	g06-026f-00-12.png	an
42723	g06-026f-00-13.png	Italian
42724	g06-026f-01-00.png	who
42725	g06-026f-01-01.png	is
42726	g06-026f-01-02.png	perhaps
42727	g06-026f-01-03.png	the
42728	g06-026f-01-04.png	best
42729	g06-026f-01-05.png	Valet
42730	g06-026f-01-06.png	de
42731	g06-026f-01-07.png	Chambre
42732	g06-026f-01-08.png	that
42733	g06-026f-01-09.png	ever
42734	g06-026f-01-10.png	was
42735	g06-026f-01-11.png	.
42736	g06-026f-01-12.png	But
42737	g06-026f-01-13.png	he
42738	g06-026f-02-00.png	has
42739	g06-026f-02-01.png	not
42740	g06-026f-02-02.png	one
42741	g06-026f-02-03.png	word
42742	g06-026f-02-04.png	of
42743	g06-026f-02-05.png	English
42744	g06-026f-02-06.png	.
42745	g06-026f-02-07.png	'
42746	g06-026f-02-08.png	While
42747	g06-026f-02-09.png	he
42748	g06-026f-02-10.png	was
42749	g06-026f-02-11.png	writing
42750	g06-026f-02-12.png	this
42751	g06-026f-02-13.png	letter
42752	g06-026f-02-14.png	he
42753	g06-026f-03-00.png	heard
42754	g06-026f-03-01.png	of
42755	g06-026f-03-02.png	the
42756	g06-026f-03-03.png	fall
42757	g06-026f-03-04.png	of
42758	g06-026f-03-05.png	the
42759	g06-026f-03-06.png	Whigs
42760	g06-026f-03-07.png	,
42761	g06-026f-03-08.png	and
42762	g06-026f-03-09.png	the
42763	g06-026f-03-10.png	temporary
42764	g06-026f-03-11.png	assumption
42765	g06-026f-04-00.png	of
42766	g06-026f-04-01.png	the
42767	g06-026f-04-02.png	government
42768	g06-026f-04-03.png	by
42769	g06-026f-04-04.png	the
42770	g06-026f-04-05.png	Duke
42771	g06-026f-04-06.png	of
42772	g06-026f-04-07.png	Wellington
42773	g06-026f-04-08.png	.
42774	g06-026g-00-00.png	A
42775	g06-026g-00-01.png	pleasant
42776	g06-026g-00-02.png	life
42777	g06-026g-00-03.png	truly
42778	g06-026g-00-04.png	!
42779	g06-026g-00-05.png	...
42780	g06-026g-00-06.png	It
42781	g06-026g-00-07.png	so
42782	g06-026g-00-08.png	happens
42783	g06-026g-00-09.png	that
42784	g06-026g-00-10.png	I
42785	g06-026g-00-11.png	have
42786	g06-026g-00-12.png	an
42787	g06-026g-00-13.png	Italian
42788	g06-026g-01-00.png	who
42789	g06-026g-01-01.png	is
42790	g06-026g-01-02.png	perhaps
42791	g06-026g-01-03.png	the
42792	g06-026g-01-04.png	best
42793	g06-026g-01-05.png	Valet
42794	g06-026g-01-06.png	de
42795	g06-026g-01-07.png	Chambre
42796	g06-026g-01-08.png	that
42797	g06-026g-01-09.png	ever
42798	g06-026g-01-10.png	was
42799	g06-026g-01-11.png	.
42800	g06-026g-01-12.png	But
42801	g06-026g-02-00.png	he
42802	g06-026g-02-01.png	has
42803	g06-026g-02-02.png	not
42804	g06-026g-02-03.png	one
42805	g06-026g-02-04.png	word
42806	g06-026g-02-05.png	of
42807	g06-026g-02-06.png	English
42808	g06-026g-02-07.png	.
42809	g06-026g-02-08.png	'
42810	g06-026g-02-09.png	While
42811	g06-026g-02-10.png	he
42812	g06-026g-02-11.png	was
42813	g06-026g-02-12.png	writing
42814	g06-026g-02-13.png	this
42815	g06-026g-03-00.png	letter
42816	g06-026g-03-01.png	he
42817	g06-026g-03-02.png	heard
42818	g06-026g-03-03.png	of
42819	g06-026g-03-04.png	the
42820	g06-026g-03-05.png	fall
42821	g06-026g-03-06.png	of
42822	g06-026g-03-07.png	the
42823	g06-026g-03-08.png	Whigs
42824	g06-026g-03-09.png	,
42825	g06-026g-03-10.png	and
42826	g06-026g-03-11.png	the
42827	g06-026g-03-12.png	temporary
42828	g06-026g-04-00.png	assumption
42829	g06-026g-04-01.png	of
42830	g06-026g-04-02.png	the
42831	g06-026g-04-03.png	government
42832	g06-026g-04-04.png	by
42833	g06-026g-04-05.png	the
42834	g06-026g-04-06.png	Duke
42835	g06-026g-04-07.png	of
42836	g06-026g-04-08.png	Wellington
42837	g06-026g-04-09.png	.
42838	g06-026h-00-00.png	A
42839	g06-026h-00-01.png	pleasant
42840	g06-026h-00-02.png	life
42841	g06-026h-00-03.png	truly
42842	g06-026h-00-04.png	!
42843	g06-026h-00-05.png	...
42844	g06-026h-00-06.png	It
42845	g06-026h-00-07.png	so
42846	g06-026h-00-08.png	happens
42847	g06-026h-00-09.png	that
42848	g06-026h-00-10.png	I
42849	g06-026h-00-11.png	have
42850	g06-026h-01-00.png	an
42851	g06-026h-01-01.png	Italian
42852	g06-026h-01-02.png	who
42853	g06-026h-01-03.png	is
42854	g06-026h-01-04.png	perhaps
42855	g06-026h-01-05.png	the
42856	g06-026h-01-06.png	best
42857	g06-026h-01-07.png	Valet
42858	g06-026h-01-08.png	de
42859	g06-026h-01-09.png	Chambre
42860	g06-026h-02-00.png	that
42861	g06-026h-02-01.png	ever
42862	g06-026h-02-02.png	was
42863	g06-026h-02-03.png	.
42864	g06-026h-02-04.png	But
42865	g06-026h-02-05.png	he
42866	g06-026h-02-06.png	has
42867	g06-026h-02-07.png	not
42868	g06-026h-02-08.png	one
42869	g06-026h-02-09.png	word
42870	g06-026h-02-10.png	of
42871	g06-026h-02-11.png	English
42872	g06-026h-02-12.png	.
42873	g06-026h-02-13.png	'
42874	g06-026h-03-00.png	While
42875	g06-026h-03-01.png	he
42876	g06-026h-03-02.png	was
42877	g06-026h-03-03.png	writing
42878	g06-026h-03-04.png	this
42879	g06-026h-03-05.png	letter
42880	g06-026h-03-06.png	he
42881	g06-026h-03-07.png	heard
42882	g06-026h-03-08.png	of
42883	g06-026h-03-09.png	the
42884	g06-026h-03-10.png	fall
42885	g06-026h-04-00.png	of
42886	g06-026h-04-01.png	the
42887	g06-026h-04-02.png	Whigs
42888	g06-026h-04-03.png	,
42889	g06-026h-04-04.png	and
42890	g06-026h-04-05.png	the
42891	g06-026h-04-06.png	temporary
42892	g06-026h-04-07.png	assumption
42893	g06-026h-04-08.png	of
42894	g06-026h-05-00.png	the
42895	g06-026h-05-01.png	government
42896	g06-026h-05-02.png	by
42897	g06-026h-05-03.png	the
42898	g06-026h-05-04.png	Duke
42899	g06-026h-05-05.png	of
42900	g06-026h-05-06.png	Wellington
42901	g06-026h-05-07.png	.
42902	g06-026i-00-00.png	A
42903	g06-026i-00-01.png	pleasant
42904	g06-026i-00-02.png	life
42905	g06-026i-00-03.png	truly
42906	g06-026i-00-04.png	!
42907	g06-026i-00-05.png	...
42908	g06-026i-00-06.png	It
42909	g06-026i-00-07.png	so
42910	g06-026i-00-08.png	happens
42911	g06-026i-00-09.png	that
42912	g06-026i-00-10.png	I
42913	g06-026i-00-11.png	have
42914	g06-026i-01-00.png	an
42915	g06-026i-01-01.png	Italian
42916	g06-026i-01-02.png	who
42917	g06-026i-01-03.png	is
42918	g06-026i-01-04.png	perhaps
42919	g06-026i-01-05.png	the
42920	g06-026i-01-06.png	best
42921	g06-026i-01-07.png	Valet
42922	g06-026i-01-08.png	de
42923	g06-026i-01-09.png	Chambre
42924	g06-026i-02-00.png	that
42925	g06-026i-02-01.png	ever
42926	g06-026i-02-02.png	was
42927	g06-026i-02-03.png	.
42928	g06-026i-02-04.png	But
42929	g06-026i-02-05.png	he
42930	g06-026i-02-06.png	has
42931	g06-026i-02-07.png	not
42932	g06-026i-02-08.png	one
42933	g06-026i-02-09.png	word
42934	g06-026i-02-10.png	of
42935	g06-026i-02-11.png	English
42936	g06-026i-02-12.png	.
42937	g06-026i-02-13.png	'
42938	g06-026i-03-00.png	While
42939	g06-026i-03-01.png	he
42940	g06-026i-03-02.png	was
42941	g06-026i-03-03.png	writing
42942	g06-026i-03-04.png	this
42943	g06-026i-03-05.png	letter
42944	g06-026i-03-06.png	he
42945	g06-026i-03-07.png	heard
42946	g06-026i-03-08.png	of
42947	g06-026i-03-09.png	the
42948	g06-026i-03-10.png	fall
42949	g06-026i-04-00.png	of
42950	g06-026i-04-01.png	the
42951	g06-026i-04-02.png	Whigs
42952	g06-026i-04-03.png	,
42953	g06-026i-04-04.png	and
42954	g06-026i-04-05.png	the
42955	g06-026i-04-06.png	temporary
42956	g06-026i-04-07.png	assumption
42957	g06-026i-04-08.png	of
42958	g06-026i-04-09.png	the
42959	g06-026i-05-00.png	government
42960	g06-026i-05-01.png	by
42961	g06-026i-05-02.png	the
42962	g06-026i-05-03.png	Duke
42963	g06-026i-05-04.png	of
42964	g06-026i-05-05.png	Wellington
42965	g06-026i-05-06.png	.
42966	g06-026j-00-00.png	A
42967	g06-026j-00-01.png	pleasant
42968	g06-026j-00-02.png	life
42969	g06-026j-00-03.png	truly
42970	g06-026j-00-04.png	!
42971	g06-026j-00-05.png	...
42972	g06-026j-00-06.png	It
42973	g06-026j-00-07.png	so
42974	g06-026j-00-08.png	happens
42975	g06-026j-00-09.png	that
42976	g06-026j-01-00.png	I
42977	g06-026j-01-01.png	have
42978	g06-026j-01-02.png	an
42979	g06-026j-01-03.png	Italian
42980	g06-026j-01-04.png	who
42981	g06-026j-01-05.png	is
42982	g06-026j-01-06.png	perhaps
42983	g06-026j-01-07.png	the
42984	g06-026j-01-08.png	best
42985	g06-026j-02-00.png	Valet
42986	g06-026j-02-01.png	de
42987	g06-026j-02-02.png	Chambre
42988	g06-026j-02-03.png	that
42989	g06-026j-02-04.png	ever
42990	g06-026j-02-05.png	was
42991	g06-026j-02-06.png	.
42992	g06-026j-02-07.png	But
42993	g06-026j-02-08.png	he
42994	g06-026j-03-00.png	has
42995	g06-026j-03-01.png	not
42996	g06-026j-03-02.png	one
42997	g06-026j-03-03.png	word
42998	g06-026j-03-04.png	of
42999	g06-026j-03-05.png	English
43000	g06-026j-03-06.png	.
43001	g06-026j-03-07.png	'
43002	g06-026j-03-08.png	While
43003	g06-026j-03-09.png	he
43004	g06-026j-03-10.png	was
43005	g06-026j-04-00.png	writing
43006	g06-026j-04-01.png	this
43007	g06-026j-04-02.png	letter
43008	g06-026j-04-03.png	he
43009	g06-026j-04-04.png	heard
43010	g06-026j-04-05.png	of
43011	g06-026j-04-06.png	the
43012	g06-026j-04-07.png	fall
43013	g06-026j-04-08.png	of
43014	g06-026j-05-00.png	the
43015	g06-026j-05-01.png	Whigs
43016	g06-026j-05-02.png	,
43017	g06-026j-05-03.png	and
43018	g06-026j-05-04.png	the
43019	g06-026j-05-05.png	temporary
43020	g06-026j-05-06.png	assumption
43021	g06-026j-05-07.png	of
43022	g06-026j-06-00.png	the
43023	g06-026j-06-01.png	government
43024	g06-026j-06-02.png	by
43025	g06-026j-06-03.png	the
43026	g06-026j-06-04.png	Duke
43027	g06-026j-06-05.png	of
43028	g06-026j-06-06.png	Wellington
43029	g06-026j-06-07.png	.
43030	g06-026k-00-00.png	A
43031	g06-026k-00-01.png	pleasant
43032	g06-026k-00-02.png	life
43033	g06-026k-00-03.png	truly
43034	g06-026k-00-04.png	!
43035	g06-026k-00-05.png	...
43036	g06-026k-00-06.png	It
43037	g06-026k-00-07.png	so
43038	g06-026k-00-08.png	happens
43039	g06-026k-00-09.png	that
43040	g06-026k-00-10.png	I
43041	g06-026k-00-11.png	have
43042	g06-026k-01-00.png	an
43043	g06-026k-01-01.png	Italian
43044	g06-026k-01-02.png	who
43045	g06-026k-01-03.png	is
43046	g06-026k-01-04.png	perhaps
43047	g06-026k-01-05.png	the
43048	g06-026k-01-06.png	best
43049	g06-026k-01-07.png	Valet
43050	g06-026k-01-08.png	de
43051	g06-026k-02-00.png	Chambre
43052	g06-026k-02-01.png	that
43053	g06-026k-02-02.png	ever
43054	g06-026k-02-03.png	was
43055	g06-026k-02-04.png	.
43056	g06-026k-02-05.png	But
43057	g06-026k-02-06.png	he
43058	g06-026k-02-07.png	has
43059	g06-026k-02-08.png	not
43060	g06-026k-02-09.png	one
43061	g06-026k-02-10.png	word
43062	g06-026k-03-00.png	of
43063	g06-026k-03-01.png	English
43064	g06-026k-03-02.png	.
43065	g06-026k-03-03.png	'
43066	g06-026k-03-04.png	While
43067	g06-026k-03-05.png	he
43068	g06-026k-03-06.png	was
43069	g06-026k-03-07.png	writing
43070	g06-026k-03-08.png	this
43071	g06-026k-03-09.png	letter
43072	g06-026k-03-10.png	he
43073	g06-026k-04-00.png	heard
43074	g06-026k-04-01.png	of
43075	g06-026k-04-02.png	the
43076	g06-026k-04-03.png	fall
43077	g06-026k-04-04.png	of
43078	g06-026k-04-05.png	the
43079	g06-026k-04-06.png	Whigs
43080	g06-026k-04-07.png	,
43081	g06-026k-04-08.png	and
43082	g06-026k-04-09.png	the
43083	g06-026k-04-10.png	temporary
43084	g06-026k-05-00.png	assumption
43085	g06-026k-05-01.png	of
43086	g06-026k-05-02.png	the
43087	g06-026k-05-03.png	government
43088	g06-026k-05-04.png	by
43089	g06-026k-05-05.png	the
43090	g06-026k-05-06.png	Duke
43091	g06-026k-05-07.png	of
43092	g06-026l-00-00.png	A
43093	g06-026l-00-01.png	pleasant
43094	g06-026l-00-02.png	life
43095	g06-026l-00-03.png	truly
43096	g06-026l-00-04.png	!
43097	g06-026l-00-05.png	...
43098	g06-026l-00-06.png	It
